timestamp,GHI,temperature,cloud_cover,generation_fraction
2022-03-29 07:00:00+00:00,935.28,40.73,0.1389,0.6683581026000001
2022-03-29 08:00:00+00:00,743.5,41.11,0.4953,0.53067498375
2022-03-29 09:00:00+00:00,653.45,40.9,0.26039999999999996,0.4667103262500001
2022-03-29 10:00:00+00:00,455.35,40.24,0.0658,0.3258985485
2022-03-29 11:00:00+00:00,219.15,39.03,0.0909,0.15744448237500003
2022-03-29 12:00:00+00:00,41.5,36.52,0.0603,0.030049319999999997
2022-03-30 01:00:00+00:00,76.68,27.37,0.2823,0.057101103900000005
2022-03-30 02:00:00+00:00,260.58,30.01,0.2815,0.19249761194999998
2022-03-30 03:00:00+00:00,493.73,33.03,0.2602,0.361377033225
2022-03-30 04:00:00+00:00,719.08,35.47,0.0326,0.5223702729
2022-03-30 05:00:00+00:00,866.65,37.35,0.0233,0.6259054631250001
2022-03-30 06:00:00+00:00,920.62,38.77,0.0965,0.66194189085
2022-03-30 07:00:00+00:00,893.55,39.73,0.1734,0.640548019125
2022-03-30 08:00:00+00:00,787.83,40.2,0.225,0.563928714
2022-03-30 09:00:00+00:00,607.38,40.22,0.41369999999999996,0.4347352719
2022-03-30 10:00:00+00:00,443.08,39.75,0.1176,0.3176052825
2022-03-30 11:00:00+00:00,195.52,38.77,0.1391,0.1405823016
2022-03-30 12:00:00+00:00,37.4,36.75,0.149,0.027061237499999998
2022-03-31 01:00:00+00:00,77.5,28.05,0.052000000000000005,0.05759315625
2022-03-31 02:00:00+00:00,258.98,30.81,0.037200000000000004,0.19084948395000007
2022-03-31 03:00:00+00:00,492.92,33.88,0.004699999999999999,0.35984145840000004
2022-03-31 04:00:00+00:00,709.22,36.28,0.0023,0.5139149964
2022-03-31 05:00:00+00:00,864.65,38.03,0.0,0.623138123625
2022-03-31 06:00:00+00:00,965.8,39.28,0.0165,0.693318846
2022-03-31 07:00:00+00:00,951.05,40.09,0.0331,0.680996974875
2022-03-31 08:00:00+00:00,863.53,40.4,0.0496,0.6177261855
2022-03-31 09:00:00+00:00,634.03,40.29,0.3589,0.453710282925
2022-03-31 10:00:00+00:00,456.33,39.73,0.2577,0.327123582975
2022-03-31 11:00:00+00:00,223.52,38.68,0.2871,0.16076005440000002
2022-03-31 12:00:00+00:00,45.92,36.83,0.3127,0.033217724399999995
2022-04-01 01:00:00+00:00,80.95,27.58,0.36200000000000004,0.06024258525
2022-04-01 02:00:00+00:00,257.05,30.74,0.3712,0.18946769925
2022-04-01 03:00:00+00:00,492.35,33.87,0.3553,0.359436424875
2022-04-01 04:00:00+00:00,727.6,36.37,0.004699999999999999,0.527086173
2022-04-01 05:00:00+00:00,866.08,38.38,0.0453,0.6234866616
2022-04-01 06:00:00+00:00,937.83,39.88,0.0904,0.6719739516000001
2022-04-01 07:00:00+00:00,912.92,40.79,0.1273,0.6522562347
2022-04-01 08:00:00+00:00,820.0,41.15,0.2004,0.58520325
2022-04-01 09:00:00+00:00,629.53,40.97,0.4194,0.44952691327499994
2022-04-01 10:00:00+00:00,437.33,40.3,0.4393,0.31294241475
2022-04-01 11:00:00+00:00,213.57,39.11,0.39490000000000003,0.15339718642499997
2022-04-01 12:00:00+00:00,47.62,36.5,0.3406,0.0344828325
2022-04-02 01:00:00+00:00,86.25,26.02,0.2364,0.06448955625
2022-04-02 02:00:00+00:00,266.23,28.79,0.44439999999999996,0.19740222367500004
2022-04-02 03:00:00+00:00,477.9,32.14,0.6301,0.3507475365
2022-04-02 04:00:00+00:00,701.05,35.03,0.4208,0.509966554125
2022-04-02 05:00:00+00:00,869.42,37.32,0.2144,0.6279646776
2022-04-02 06:00:00+00:00,921.8,39.01,0.0051,0.6622925594999999
2022-04-02 07:00:00+00:00,891.2,40.04,0.2568,0.638241792
2022-04-02 08:00:00+00:00,816.85,40.45,0.064,0.584241751875
2022-04-02 09:00:00+00:00,624.95,40.32,0.1482,0.4471704735
2022-04-02 10:00:00+00:00,385.7,39.68,0.1419,0.276535329
2022-04-02 11:00:00+00:00,207.95,38.47,0.1255,0.14966005537500002
2022-04-02 12:00:00+00:00,41.55,36.09,0.08800000000000001,0.030125723624999996
2022-04-03 01:00:00+00:00,80.85,24.34,0.6973999999999999,0.06075756225
2022-04-03 02:00:00+00:00,251.35,27.38,0.8362,0.18716652075
2022-04-03 03:00:00+00:00,484.77,33.55,0.9655,0.354251737125
2022-04-03 04:00:00+00:00,589.2,36.93,0.7397,0.42608439900000006
2022-04-03 05:00:00+00:00,786.83,38.6,0.5063,0.566045502
2022-04-03 06:00:00+00:00,918.67,39.7,0.2721,0.6586174897499999
2022-04-03 07:00:00+00:00,953.7,40.32,0.0364,0.682400961
2022-04-03 08:00:00+00:00,861.3,40.54,0.045599999999999995,0.6158596454999999
2022-04-03 09:00:00+00:00,704.17,40.25,0.009300000000000001,0.503965666875
2022-04-03 10:00:00+00:00,489.65,39.44,0.013999999999999999,0.35132877149999997
2022-04-03 11:00:00+00:00,250.68,38.14,0.0155,0.1805986458
2022-04-03 12:00:00+00:00,54.15,35.79,0.0171,0.03929787337499999
2022-04-04 01:00:00+00:00,92.18,25.34,0.5065,0.06906448230000001
2022-04-04 02:00:00+00:00,271.2,28.53,0.7238,0.201245994
2022-04-04 03:00:00+00:00,502.38,34.21,0.92,0.36637443045
2022-04-04 04:00:00+00:00,747.67,36.95,0.009300000000000001,0.540649522875
2022-04-04 05:00:00+00:00,895.97,38.76,0.0111,0.6442382688
2022-04-04 06:00:00+00:00,968.12,39.98,0.013000000000000001,0.6934595154000001
2022-04-04 07:00:00+00:00,956.33,40.66,0.0148,0.6835512124500001
2022-04-04 08:00:00+00:00,864.25,40.88,0.0166,0.6173078474999999
2022-04-04 09:00:00+00:00,700.88,40.65,0.0233,0.500980263
2022-04-04 10:00:00+00:00,469.9,39.97,0.1173,0.33659759325
2022-04-04 11:00:00+00:00,237.05,38.74,0.1143,0.17045909925
2022-04-04 12:00:00+00:00,49.8,36.56,0.07490000000000001,0.036054701999999994
2022-04-05 01:00:00+00:00,84.88,26.21,0.5849,0.06342891419999999
2022-04-05 02:00:00+00:00,246.0,28.87,0.4814,0.182357955
2022-04-05 03:00:00+00:00,480.23,33.46,0.37829999999999997,0.35103132195000003
2022-04-05 04:00:00+00:00,702.85,36.12,0.2763,0.5095521930000001
2022-04-05 05:00:00+00:00,858.12,38.06,0.1905,0.6183741438
2022-04-05 06:00:00+00:00,947.92,39.44,0.10550000000000001,0.6801420792
2022-04-05 07:00:00+00:00,954.1,40.18,0.013999999999999999,0.6829877145000001
2022-04-05 08:00:00+00:00,860.35,40.31,0.018500000000000003,0.615625593375
2022-04-05 09:00:00+00:00,697.33,39.89,0.0326,0.49963520167500003
2022-04-05 10:00:00+00:00,488.98,39.02,0.004699999999999999,0.35131012590000005
2022-04-05 11:00:00+00:00,250.98,37.69,0.0062,0.18106889354999997
2022-04-05 12:00:00+00:00,54.9,35.88,0.0078000000000000005,0.039831047999999994
2022-04-06 01:00:00+00:00,98.5,25.82,0.3224,0.07369326749999999
2022-04-06 02:00:00+00:00,276.98,29.22,0.5672,0.2051050749
2022-04-06 03:00:00+00:00,502.88,34.45,0.7986,0.366467514
2022-04-06 04:00:00+00:00,766.83,36.65,0.0736,0.555021968625
2022-04-06 05:00:00+00:00,911.5,38.19,0.0412,0.6565739587499999
2022-04-06 06:00:00+00:00,990.45,39.33,0.031,0.7109029158750001
2022-04-06 07:00:00+00:00,980.08,40.1,0.0207,0.7017617820000001
2022-04-06 08:00:00+00:00,887.4,40.38,0.015,0.634841523
2022-04-06 09:00:00+00:00,724.97,40.14,0.009300000000000001,0.51903139695
2022-04-06 10:00:00+00:00,505.8,39.35,0.04190000000000001,0.36301898250000003
2022-04-06 11:00:00+00:00,264.73,38.02,0.0434,0.19079223465000003
2022-04-06 12:00:00+00:00,59.42,35.93,0.045,0.04310371365
2022-04-07 01:00:00+00:00,98.95,24.23,0.3414,0.074383930875
2022-04-07 02:00:00+00:00,294.67,28.02,0.4343,0.21900021735000005
2022-04-07 03:00:00+00:00,510.85,34.08,0.5161,0.3727008345
2022-04-07 04:00:00+00:00,742.0,36.86,0.2601,0.53669973
2022-04-07 05:00:00+00:00,900.72,38.63,0.009300000000000001,0.6479171694
2022-04-07 06:00:00+00:00,938.95,39.6,0.0774,0.6733679925
2022-04-07 07:00:00+00:00,912.8,40.03,0.4305,0.653731386
2022-04-07 08:00:00+00:00,813.5,39.94,0.2386,0.5827791975000001
2022-04-07 09:00:00+00:00,654.95,39.25,0.2781,0.4702131656250001
2022-04-07 10:00:00+00:00,455.58,38.15,0.2125,0.32820552675000003
2022-04-07 11:00:00+00:00,230.1,36.99,0.1471,0.16636747725
2022-04-07 12:00:00+00:00,48.35,35.47,0.08789999999999999,0.035123494875
2022-04-08 01:00:00+00:00,104.97,25.16,0.0171,0.07868971079999999
2022-04-08 02:00:00+00:00,298.02,28.04,0.0155,0.22147654320000001
2022-04-08 03:00:00+00:00,537.95,32.3,0.013999999999999999,0.39462667125000006
2022-04-08 04:00:00+00:00,742.72,35.3,0.0747,0.5398274639999999
2022-04-08 05:00:00+00:00,878.78,37.47,0.1309,0.6344286301500001
2022-04-08 06:00:00+00:00,957.97,39.05,0.18719999999999998,0.6881936733749999
2022-04-08 07:00:00+00:00,946.17,39.94,0.24420000000000003,0.67782199545
2022-04-08 08:00:00+00:00,888.33,40.18,0.0374,0.6359065888500001
2022-04-08 09:00:00+00:00,721.47,39.88,0.1222,0.5169476844
2022-04-08 10:00:00+00:00,505.25,39.07,0.2071,0.362942548125
2022-04-08 11:00:00+00:00,265.7,37.74,0.2813,0.19165870949999997
2022-04-08 12:00:00+00:00,56.35,35.82,0.36479999999999996,0.04089065925
2022-04-09 01:00:00+00:00,87.47,24.18,0.8402,0.06576388215
2022-04-09 02:00:00+00:00,239.52,27.54,0.7198,0.17827114320000004
2022-04-09 03:00:00+00:00,447.15,31.44,0.6021,0.32888329650000003
2022-04-09 04:00:00+00:00,667.25,34.45,0.4253,0.486250096875
2022-04-09 05:00:00+00:00,796.97,36.67,0.4612,0.5768010602250001
2022-04-09 06:00:00+00:00,832.17,38.12,0.5394,0.5995618416
2022-04-09 07:00:00+00:00,816.67,38.92,0.5396,0.5869243956
2022-04-09 08:00:00+00:00,771.25,39.21,0.6656,0.553778709375
2022-04-09 09:00:00+00:00,636.33,38.77,0.42450000000000004,0.45753240577500004
2022-04-09 10:00:00+00:00,438.88,37.67,0.2846,0.3166486284
2022-04-09 11:00:00+00:00,221.98,36.19,0.2488,0.16089609855
2022-04-09 12:00:00+00:00,48.2,34.55,0.2114,0.0351143025
2022-04-10 01:00:00+00:00,97.32,25.77,0.9813,0.07282139309999999
2022-04-10 02:00:00+00:00,259.52,28.68,0.9875,0.19249117439999996
2022-04-10 03:00:00+00:00,444.15,32.01,0.9932,0.32610714412499997
2022-04-10 04:00:00+00:00,569.55,35.05,0.9959,0.414283550625
2022-04-10 05:00:00+00:00,643.72,37.08,0.9840000000000001,0.4652936904
2022-04-10 06:00:00+00:00,718.42,38.47,0.9906,0.51704148585
2022-04-10 07:00:00+00:00,663.4,39.45,0.9834999999999999,0.4759812075
2022-04-10 08:00:00+00:00,607.65,39.87,0.9734,0.435407050125
2022-04-10 09:00:00+00:00,515.15,39.72,0.978,0.369300732
2022-04-10 10:00:00+00:00,360.55,39.0,0.9398000000000001,0.259055175
2022-04-10 11:00:00+00:00,188.32,37.69,0.9265000000000001,0.13586299319999998
2022-04-10 12:00:00+00:00,43.58,35.81,0.9233,0.031625025450000004
2022-04-11 01:00:00+00:00,83.4,24.55,0.9813,0.0626344425
2022-04-11 02:00:00+00:00,258.52,27.84,0.9871,0.19223805719999998
2022-04-11 03:00:00+00:00,449.48,33.01,0.9917,0.32900924670000004
2022-04-11 04:00:00+00:00,622.88,35.82,0.9675,0.4519959864
2022-04-11 05:00:00+00:00,768.08,37.67,0.9201999999999999,0.5541639594000001
2022-04-11 06:00:00+00:00,851.62,39.0,0.8497,0.61188897
2022-04-11 07:00:00+00:00,827.33,39.77,0.7709,0.593003255775
2022-04-11 08:00:00+00:00,799.28,39.99,0.8316,0.5725022838
2022-04-11 09:00:00+00:00,578.03,39.39,0.9043000000000001,0.4148073336749999
2022-04-11 10:00:00+00:00,378.48,38.62,0.9501999999999999,0.2722614804
2022-04-11 11:00:00+00:00,193.8,37.42,0.8619,0.139934259
2022-04-11 12:00:00+00:00,49.1,35.86,0.7829,0.0356252415
2022-04-12 01:00:00+00:00,106.05,25.97,0.2275,0.079306045875
2022-04-12 02:00:00+00:00,312.48,29.04,0.34299999999999997,0.2315195568
2022-04-12 03:00:00+00:00,528.2,33.63,0.4382,0.3858936765
2022-04-12 04:00:00+00:00,683.05,35.86,0.6065999999999999,0.49559717324999997
2022-04-12 05:00:00+00:00,833.0,37.42,0.5494,0.6014718149999999
2022-04-12 06:00:00+00:00,945.67,38.62,0.39590000000000003,0.6802724428500001
2022-04-12 07:00:00+00:00,984.7,39.37,0.41450000000000004,0.70668718725
2022-04-12 08:00:00+00:00,900.0,39.57,0.145,0.64549575
2022-04-12 09:00:00+00:00,741.4,39.27,0.19899999999999998,0.5322454994999999
2022-04-12 10:00:00+00:00,530.0,38.65,0.1778,0.381222375
2022-04-12 11:00:00+00:00,284.55,37.6,0.2899,0.2053455075
2022-04-12 12:00:00+00:00,62.4,36.02,0.4322,0.04525279199999999
2022-04-13 01:00:00+00:00,114.43,25.71,0.6127,0.08563969807499999
2022-04-13 02:00:00+00:00,323.52,28.61,0.5532,0.24001220879999996
2022-04-13 03:00:00+00:00,557.1,31.37,0.4586,0.40984036425000003
2022-04-13 04:00:00+00:00,743.5,33.74,0.4625,0.5430040725
2022-04-13 05:00:00+00:00,865.85,35.49,0.5444,0.6289512753750001
2022-04-13 06:00:00+00:00,900.9,36.7,0.7311,0.6519588074999999
2022-04-13 07:00:00+00:00,903.62,37.52,0.8151999999999999,0.6522600245999999
2022-04-13 08:00:00+00:00,840.05,38.12,0.32420000000000004,0.6052392240000001
2022-04-13 09:00:00+00:00,708.9,38.31,0.1494,0.51044521725
2022-04-13 10:00:00+00:00,477.17,37.96,0.4193,0.3439632228
2022-04-13 11:00:00+00:00,238.45,37.01,0.5783,0.172393984875
2022-04-13 12:00:00+00:00,49.4,35.5,0.7683,0.035882925
2022-04-14 01:00:00+00:00,77.25,27.58,0.8271,0.057489063750000007
2022-04-14 02:00:00+00:00,221.9,29.18,0.77,0.1643380305
2022-04-14 03:00:00+00:00,385.83,30.99,0.7302,0.284172476175
2022-04-14 04:00:00+00:00,513.83,32.62,0.925,0.37656288465
2022-04-14 05:00:00+00:00,655.42,34.19,0.9466,0.47801255295000006
2022-04-14 06:00:00+00:00,755.17,35.72,0.9303,0.5481627996
2022-04-14 07:00:00+00:00,645.38,36.78,0.9902,0.46692920309999997
2022-04-14 08:00:00+00:00,686.65,37.16,0.7807999999999999,0.49620075599999997
2022-04-14 09:00:00+00:00,551.22,37.02,0.8051999999999999,0.3985072551
2022-04-14 10:00:00+00:00,369.65,36.51,0.9534,0.26766448912499996
2022-04-14 11:00:00+00:00,187.0,35.83,0.9656,0.1356932775
2022-04-14 12:00:00+00:00,42.88,34.4,0.9773999999999999,0.031253088
2022-04-15 01:00:00+00:00,97.97,25.35,0.8734999999999999,0.073400348625
2022-04-15 02:00:00+00:00,256.98,28.54,0.8473999999999999,0.19068815430000005
2022-04-15 03:00:00+00:00,445.55,31.71,0.7965000000000001,0.327435808875
2022-04-15 04:00:00+00:00,666.95,34.34,0.46149999999999997,0.48619654575000004
2022-04-15 05:00:00+00:00,811.3,36.34,0.47859999999999997,0.5877746804999998
2022-04-15 06:00:00+00:00,836.92,37.96,0.6631,0.6032854127999999
2022-04-15 07:00:00+00:00,835.05,39.06,0.6518,0.59987069325
2022-04-15 08:00:00+00:00,802.6,39.48,0.6772,0.575801292
2022-04-15 09:00:00+00:00,557.88,39.16,0.7951999999999999,0.40063594320000007
2022-04-15 10:00:00+00:00,414.62,38.4,0.5634,0.298464207
2022-04-15 11:00:00+00:00,205.2,36.96,0.6652,0.14837806799999997
2022-04-15 12:00:00+00:00,45.9,35.76,0.7731,0.033313761
2022-04-16 01:00:00+00:00,90.95,28.67,0.7917000000000001,0.06746148037500001
2022-04-16 02:00:00+00:00,220.73,31.43,0.9001,0.16235408872499998
2022-04-16 03:00:00+00:00,368.08,34.43,0.9908,0.26825026259999996
2022-04-16 04:00:00+00:00,527.83,36.68,0.9518000000000001,0.38200112760000005
2022-04-16 05:00:00+00:00,565.53,38.28,0.9691,0.40724946360000003
2022-04-16 06:00:00+00:00,651.6,39.38,0.9490000000000001,0.46761748200000003
2022-04-16 07:00:00+00:00,587.22,40.04,0.9695999999999999,0.4205434752
2022-04-16 08:00:00+00:00,557.97,40.1,0.8476,0.39952046925000007
2022-04-16 09:00:00+00:00,596.12,39.95,0.5635,0.4270380135
2022-04-16 10:00:00+00:00,419.92,38.98,0.5257999999999999,0.3017314164
2022-04-16 11:00:00+00:00,204.32,37.4,0.6509,0.14753947199999998
2022-04-16 12:00:00+00:00,44.28,36.0,0.8199,0.03211407
2022-04-17 01:00:00+00:00,63.72,28.02,0.9723999999999999,0.0473570226
2022-04-17 02:00:00+00:00,183.55,29.99,0.9678,0.13560169237500003
2022-04-17 03:00:00+00:00,329.05,32.41,0.9618000000000001,0.241301413875
2022-04-17 04:00:00+00:00,504.55,34.49,0.8004000000000001,0.36763909612500006
2022-04-17 05:00:00+00:00,670.6,36.09,0.7384999999999999,0.4862168535
2022-04-17 06:00:00+00:00,875.65,37.28,0.5816,0.6325432905
2022-04-17 07:00:00+00:00,843.17,37.58,0.3715,0.60851157315
2022-04-17 08:00:00+00:00,775.9,36.3,0.4249,0.5621977424999999
2022-04-17 09:00:00+00:00,649.12,35.77,0.36090000000000005,0.4711101996
2022-04-17 10:00:00+00:00,467.08,35.29,0.25489999999999996,0.3394959303
2022-04-17 11:00:00+00:00,229.25,34.58,0.423,0.16699601625000002
2022-04-17 12:00:00+00:00,50.03,33.69,0.6011,0.036544288425
2022-04-18 01:00:00+00:00,107.75,25.39,0.0455,0.080717949375
2022-04-18 02:00:00+00:00,311.67,27.97,0.0584,0.23166976522500002
2022-04-18 03:00:00+00:00,534.72,32.05,0.0594,0.39255800399999996
2022-04-18 04:00:00+00:00,726.35,35.02,0.0601,0.52838693925
2022-04-18 05:00:00+00:00,861.78,36.66,0.06,0.6237262017
2022-04-18 06:00:00+00:00,948.47,37.89,0.0592,0.6838444988250001
2022-04-18 07:00:00+00:00,934.08,38.67,0.0592,0.6718300344000001
2022-04-18 08:00:00+00:00,857.25,38.85,0.004699999999999999,0.616223446875
2022-04-18 09:00:00+00:00,692.95,38.44,0.0326,0.49875769200000003
2022-04-18 10:00:00+00:00,477.25,36.86,0.0264,0.34520208375000005
2022-04-18 11:00:00+00:00,240.3,35.53,0.0959,0.17453169225
2022-04-18 12:00:00+00:00,51.92,34.13,0.20120000000000002,0.0378734334
2022-04-19 01:00:00+00:00,103.82,24.73,0.6790999999999999,0.07792807064999999
2022-04-19 02:00:00+00:00,277.23,27.61,0.5992999999999999,0.20629446682500002
2022-04-19 03:00:00+00:00,494.52,30.69,0.4875,0.36455890769999993
2022-04-19 04:00:00+00:00,725.35,32.69,0.2192,0.531462131625
2022-04-19 05:00:00+00:00,880.42,34.28,0.055099999999999996,0.6419318304
2022-04-19 06:00:00+00:00,925.75,35.47,0.1076,0.672504144375
2022-04-19 07:00:00+00:00,899.75,36.11,0.3295,0.6523209993750001
2022-04-19 08:00:00+00:00,736.9,36.25,0.7847,0.5340222187500001
2022-04-19 09:00:00+00:00,599.78,36.0,0.5228,0.43499044499999995
2022-04-19 10:00:00+00:00,440.85,35.08,0.2666,0.320639022
2022-04-19 11:00:00+00:00,210.35,33.68,0.41159999999999997,0.15365436449999997
2022-04-19 12:00:00+00:00,46.6,31.73,0.5051,0.0342443595
2022-04-20 00:00:00+00:00,5.5,24.07,0.4885,0.00413650875
2022-04-20 01:00:00+00:00,114.28,24.96,0.39630000000000004,0.0857202852
2022-04-20 02:00:00+00:00,321.6,28.1,0.35719999999999996,0.23895684
2022-04-20 03:00:00+00:00,548.28,32.12,0.3053,0.40242655439999997
2022-04-20 04:00:00+00:00,746.45,34.48,0.24530000000000002,0.5439157215
2022-04-20 05:00:00+00:00,888.12,36.24,0.1845,0.6436294452000001
2022-04-20 06:00:00+00:00,980.33,37.68,0.12279999999999999,0.7072786851
2022-04-20 07:00:00+00:00,966.5,38.67,0.0617,0.6951478762500001
2022-04-20 08:00:00+00:00,876.6,39.21,0.0001,0.6294229065000001
2022-04-20 09:00:00+00:00,712.05,39.26,0.0066,0.51119137575
2022-04-20 10:00:00+00:00,494.75,38.93,0.0131,0.35555579812500004
2022-04-20 11:00:00+00:00,254.7,38.11,0.0196,0.18351198675
2022-04-20 12:00:00+00:00,57.67,36.7,0.026099999999999998,0.041734337249999996
2022-04-21 00:00:00+00:00,5.43,25.45,0.0891,0.004067002125
2022-04-21 01:00:00+00:00,117.25,26.34,0.0692,0.08758399124999999
2022-04-21 02:00:00+00:00,328.52,29.38,0.0858,0.24315243539999998
2022-04-21 03:00:00+00:00,557.05,32.37,0.0834,0.408550218375
2022-04-21 04:00:00+00:00,754.15,34.75,0.0785,0.5490683343749999
2022-04-21 05:00:00+00:00,893.2,36.5,0.07200000000000001,0.64678845
2022-04-21 06:00:00+00:00,978.65,37.71,0.0644,0.706000556625
2022-04-21 07:00:00+00:00,960.95,38.25,0.0745,0.6920641781250001
2022-04-21 08:00:00+00:00,856.95,38.33,0.1002,0.6170104271250001
2022-04-21 09:00:00+00:00,698.55,38.37,0.1117,0.502898369625
2022-04-21 10:00:00+00:00,483.77,38.33,0.15710000000000002,0.34831802827499997
2022-04-21 11:00:00+00:00,247.62,37.79,0.29469999999999996,0.17858911545
2022-04-21 12:00:00+00:00,55.95,36.08,0.4125,0.040567666499999995
2022-04-22 00:00:00+00:00,5.88,25.76,0.614,0.0043999452
2022-04-22 01:00:00+00:00,123.18,26.58,0.40909999999999996,0.09194709510000001
2022-04-22 02:00:00+00:00,338.92,28.56,0.2895,0.2514752508
2022-04-22 03:00:00+00:00,580.08,31.05,0.1402,0.42716366100000003
2022-04-22 04:00:00+00:00,782.9,33.33,0.013999999999999999,0.5725014967500001
2022-04-22 05:00:00+00:00,917.45,35.16,0.0173,0.6671145930000001
2022-04-22 06:00:00+00:00,1011.95,36.66,0.0206,0.7324139917500001
2022-04-22 07:00:00+00:00,993.72,37.71,0.0239,0.7168720923
2022-04-22 08:00:00+00:00,907.88,38.39,0.013999999999999999,0.6535578452999999
2022-04-22 09:00:00+00:00,745.17,38.72,0.013999999999999999,0.5358741021000001
2022-04-22 10:00:00+00:00,527.25,38.31,0.0326,0.379647680625
2022-04-22 11:00:00+00:00,280.52,37.35,0.07490000000000001,0.20259505049999998
2022-04-22 12:00:00+00:00,65.22,35.01,0.10859999999999999,0.04744608255
2022-04-23 00:00:00+00:00,6.93,25.0,0.9808,0.0051975
2022-04-23 01:00:00+00:00,102.8,25.93,0.9814,0.07688489100000001
2022-04-23 02:00:00+00:00,266.2,27.75,0.9831,0.1980028875
2022-04-23 03:00:00+00:00,443.7,29.82,0.9963,0.3279630735
2022-04-23 04:00:00+00:00,634.95,31.81,0.9359999999999999,0.46648347862500006
2022-04-23 05:00:00+00:00,822.17,33.71,0.722,0.600515023425
2022-04-23 06:00:00+00:00,799.28,35.42,0.9233,0.5807208804
2022-04-23 07:00:00+00:00,803.47,36.8,0.9765999999999999,0.5812703715
2022-04-23 08:00:00+00:00,714.83,37.63,0.8001,0.515808818475
2022-04-23 09:00:00+00:00,553.88,37.79,0.7373999999999999,0.3994707183
2022-04-23 10:00:00+00:00,360.67,37.57,0.9183,0.26030185072499995
2022-04-23 11:00:00+00:00,185.93,36.8,0.9470999999999999,0.1345110585
2022-04-23 12:00:00+00:00,45.45,35.08,0.9621999999999999,0.033056694000000005
2022-04-24 00:00:00+00:00,5.95,24.32,0.8114,0.004471603500000001
2022-04-24 01:00:00+00:00,115.07,25.45,0.6193,0.086185991625
2022-04-24 02:00:00+00:00,308.62,29.14,0.4902,0.2285902047
2022-04-24 03:00:00+00:00,529.7,32.43,0.3553,0.38841974025000003
2022-04-24 04:00:00+00:00,734.45,34.93,0.2645,0.5344280508750001
2022-04-24 05:00:00+00:00,877.38,37.19,0.19190000000000002,0.63397066005
2022-04-24 06:00:00+00:00,987.67,38.76,0.08789999999999999,0.7101742367999999
2022-04-24 07:00:00+00:00,912.45,39.77,0.3094,0.654014505375
2022-04-24 08:00:00+00:00,839.53,40.27,0.2981,0.600803348025
2022-04-24 09:00:00+00:00,663.62,40.27,0.35719999999999996,0.47491467585
2022-04-24 10:00:00+00:00,469.15,39.79,0.33630000000000004,0.336250360875
2022-04-24 11:00:00+00:00,238.35,38.81,0.4213,0.171356369625
2022-04-24 12:00:00+00:00,56.6,36.53,0.5297999999999999,0.0409816545
2022-04-25 00:00:00+00:00,6.85,24.25,0.6284000000000001,0.005149059375
2022-04-25 01:00:00+00:00,116.0,26.02,0.6964,0.08673378000000001
2022-04-25 02:00:00+00:00,297.1,29.23,0.7768,0.21999735075000001
2022-04-25 03:00:00+00:00,502.5,32.76,0.8425,0.36810135
2022-04-25 04:00:00+00:00,700.5,35.47,0.7661,0.50887297125
2022-04-25 05:00:00+00:00,876.22,37.46,0.496,0.6326001723
2022-04-25 06:00:00+00:00,939.3,39.06,0.2746,0.6747602444999999
2022-04-25 07:00:00+00:00,893.45,40.01,0.2254,0.639913459875
2022-04-25 08:00:00+00:00,784.53,40.49,0.3514,0.5610546681749999
2022-04-25 09:00:00+00:00,649.85,40.39,0.23370000000000002,0.464884819125
2022-04-25 10:00:00+00:00,446.58,39.9,0.2572,0.3199634055
2022-04-25 11:00:00+00:00,222.32,38.99,0.42810000000000004,0.1597419222
2022-04-25 12:00:00+00:00,51.42,37.18,0.6101,0.037155834900000004
2022-04-26 00:00:00+00:00,6.95,26.42,0.15869999999999998,0.00519029475
2022-04-26 01:00:00+00:00,127.93,26.99,0.091,0.09537469342500002
2022-04-26 02:00:00+00:00,345.38,29.93,0.125,0.25520387235
2022-04-26 03:00:00+00:00,576.78,33.29,0.10099999999999999,0.42182661105
2022-04-26 04:00:00+00:00,775.25,35.96,0.0634,0.562319835
2022-04-26 05:00:00+00:00,913.28,37.98,0.0404,0.6582876576000001
2022-04-26 06:00:00+00:00,987.12,39.52,0.0187,0.7080907895999999
2022-04-26 07:00:00+00:00,972.97,40.53,0.0168,0.695729495775
2022-04-26 08:00:00+00:00,881.85,41.01,0.0149,0.629621058375
2022-04-26 09:00:00+00:00,718.42,40.93,0.0421,0.5130650311499999
2022-04-26 10:00:00+00:00,498.25,40.38,0.0584,0.35644555875
2022-04-26 11:00:00+00:00,262.17,39.34,0.1001,0.18816858495
2022-04-26 12:00:00+00:00,61.47,37.09,0.07440000000000001,0.04443036232499999
2022-04-27 00:00:00+00:00,7.55,25.95,0.0129,0.0056463618749999995
2022-04-27 01:00:00+00:00,140.23,26.83,0.0124,0.104595102975
2022-04-27 02:00:00+00:00,363.58,30.05,0.011899999999999999,0.26855382224999996
2022-04-27 03:00:00+00:00,594.1,33.73,0.011399999999999999,0.43390539075000006
2022-04-27 04:00:00+00:00,787.12,36.69,0.0109,0.5696367762000001
2022-04-27 05:00:00+00:00,921.38,38.81,0.0103,0.66240541995
2022-04-27 06:00:00+00:00,997.65,40.31,0.0098,0.7138709516249999
2022-04-27 07:00:00+00:00,982.85,41.25,0.009300000000000001,0.701202046875
2022-04-27 08:00:00+00:00,889.22,41.67,0.0166,0.6335625808500001
