timestamp,plant_id,plant_type,cluster_id,GHI,temperature,cloud_cover,wind_speed,wind_direction,generation_mw,capacity_mw,season,clearsky_GHI,CMF,power_curve_fraction
2023-03-26 04:00:00+05:30,GAD_W2,wind,C2_Gadag,,29.37,,4.009,106.1,0.0,80,1,,,0.020333000000000014
2023-03-26 04:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,29.87,0.1143319230173674,,,0.0,90,1,0.0,,
2023-03-26 04:00:00+05:30,MIX_W1,wind,C2_Gadag,,25.56,,2.237,146.8,0.0,60,1,,,0.0
2023-03-26 04:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,30.12,0.4524841864282405,,,0.0,150,1,0.0,,
2023-03-26 04:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,30.77,0.8105284823962378,,,0.0,120,1,0.0,,
2023-03-26 05:00:00+05:30,GAD_W1,wind,C2_Gadag,,29.6,,2.9,87.6,0.0,100,1,,,0.0
2023-03-26 05:00:00+05:30,GAD_W2,wind,C2_Gadag,,28.87,,3.939,327.7,0.0,80,1,,,0.01878
2023-03-26 05:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,27.73,0.0301193394906553,,,0.0,90,1,0.0,,
2023-03-26 05:00:00+05:30,MIX_W1,wind,C2_Gadag,,29.21,,3.501,196.9,0.894,60,1,,,0.010019999999999998
2023-03-26 05:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,30.55,0.9998080606420032,,,0.0,150,1,0.0,,
2023-03-26 05:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,24.58,0.8062723648487293,,,0.0,120,1,0.0,,
2023-03-26 06:00:00+05:30,GAD_W1,wind,C2_Gadag,,29.01,,10.941,302.7,68.817,100,1,,,0.7103860000000001
2023-03-26 06:00:00+05:30,GAD_W2,wind,C2_Gadag,,31.21,,5.749,196.0,2.252,80,1,,,0.09894399999999998
2023-03-26 06:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,27.75,0.99921119232188,,,0.0,90,1,0.0,,
2023-03-26 06:00:00+05:30,MIX_W1,wind,C2_Gadag,,31.87,,6.386,212.4,2.511,60,1,,,0.143494
2023-03-26 06:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,32.72,0.6419631505919234,,,0.0,150,1,0.0,,
2023-03-26 06:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,30.53,0.0084247495978242,,,0.0,120,1,0.0,,
2023-03-26 07:00:00+05:30,GAD_W1,wind,C2_Gadag,,31.54,,2.842,188.3,0.0,100,1,,,0.0
2023-03-26 07:00:00+05:30,GAD_W2,wind,C2_Gadag,,31.97,,3.896,304.3,0.376,80,1,,,0.01792
2023-03-26 07:00:00+05:30,MIX_S1,solar,C1_Pavagada,7.97,32.94,0.999,,,0.525,90,1,73.46643702979351,0.10848491259713403,
2023-03-26 07:00:00+05:30,MIX_W1,wind,C2_Gadag,,28.91,,5.399,268.0,1.052,60,1,,,0.079344
2023-03-26 07:00:00+05:30,PVG_S1,solar,C1_Pavagada,4.98,27.38,0.96,,,0.556,150,1,73.85034364913604,0.06743367402134304,
2023-03-26 07:00:00+05:30,PVG_S2,solar,C1_Pavagada,31.14,27.1,0.998,,,2.785,120,1,74.69160356381057,0.41691433192214783,
2023-03-26 08:00:00+05:30,GAD_W1,wind,C2_Gadag,,29.08,,5.671,129.4,2.478,100,1,,,0.09457600000000002
2023-03-26 08:00:00+05:30,GAD_W2,wind,C2_Gadag,,30.06,,3.06,47.2,0.239,80,1,,,0.0012000000000000012
2023-03-26 08:00:00+05:30,MIX_S1,solar,C1_Pavagada,4.43,30.55,0.823,,,0.294,90,1,337.1463243230779,0.013139695379727333,
2023-03-26 08:00:00+05:30,MIX_W1,wind,C2_Gadag,,31.01,,6.402,214.2,3.649,60,1,,,0.144758
2023-03-26 08:00:00+05:30,PVG_S1,solar,C1_Pavagada,69.38,23.96,1.0,,,7.805,150,1,337.749420852601,0.20541856097002303,
2023-03-26 08:00:00+05:30,PVG_S2,solar,C1_Pavagada,224.3,28.07,0.192,,,20.001,120,1,338.90080577268554,0.6618455789404263,
2023-03-26 09:00:00+05:30,GAD_W1,wind,C2_Gadag,,29.52,,11.305,73.2,79.512,100,1,,,0.7607849999999999
2023-03-26 09:00:00+05:30,GAD_W2,wind,C2_Gadag,,32.39,,3.118,117.7,0.42,80,1,,,0.0023599999999999975
2023-03-26 09:00:00+05:30,MIX_S1,solar,C1_Pavagada,59.47,26.93,0.986,,,3.991,90,1,596.3095927001862,0.09973007432382604,
2023-03-26 09:00:00+05:30,MIX_W1,wind,C2_Gadag,,33.26,,6.107,38.3,2.011,60,1,,,0.12145300000000002
2023-03-26 09:00:00+05:30,PVG_S1,solar,C1_Pavagada,176.92,30.37,0.996,,,19.583,150,1,597.0032233726416,0.29634680864958884,
2023-03-26 09:00:00+05:30,PVG_S2,solar,C1_Pavagada,107.44,28.38,0.998,,,9.571,120,1,598.1816087693652,0.17961100512774966,
2023-03-26 10:00:00+05:30,GAD_W1,wind,C2_Gadag,,29.49,,3.0,71.1,0.0,100,1,,,0.0
2023-03-26 10:00:00+05:30,GAD_W2,wind,C2_Gadag,,30.56,,7.576,178.3,10.785,80,1,,,0.25478399999999995
2023-03-26 10:00:00+05:30,MIX_S1,solar,C1_Pavagada,239.79,29.9,0.6,,,15.948,90,1,810.7280524865537,0.29577118895115206,
2023-03-26 10:00:00+05:30,MIX_W1,wind,C2_Gadag,,30.44,,8.112,290.8,10.15,60,1,,,0.315448
2023-03-26 10:00:00+05:30,PVG_S1,solar,C1_Pavagada,26.24,33.6,1.0,,,2.876,150,1,811.4537864591238,0.03233702330049059,
2023-03-26 10:00:00+05:30,PVG_S2,solar,C1_Pavagada,189.27,28.67,0.984,,,16.847,120,1,812.5532033269176,0.232932439654478,
2023-03-26 11:00:00+05:30,GAD_W1,wind,C2_Gadag,,26.85,,4.99,226.9,1.371,100,1,,,0.056630000000000014
2023-03-26 11:00:00+05:30,GAD_W2,wind,C2_Gadag,,27.69,,3.591,45.0,1.669,80,1,,,0.011820000000000004
2023-03-26 11:00:00+05:30,MIX_S1,solar,C1_Pavagada,45.62,29.71,0.643,,,3.036,90,1,961.8918552735302,0.047427369043505606,
2023-03-26 11:00:00+05:30,MIX_W1,wind,C2_Gadag,,30.82,,10.433,350.4,34.037,60,1,,,0.636218
2023-03-26 11:00:00+05:30,PVG_S1,solar,C1_Pavagada,95.97,32.48,0.995,,,10.555,150,1,962.5980785623523,0.09969893160739729,
2023-03-26 11:00:00+05:30,PVG_S2,solar,C1_Pavagada,325.17,27.25,0.853,,,29.068,120,1,963.5377571996594,0.3374750989987619,
2023-03-26 12:00:00+05:30,GAD_W1,wind,C2_Gadag,,28.48,,9.623,251.0,40.384,100,1,,,0.5190889999999999
2023-03-26 12:00:00+05:30,GAD_W2,wind,C2_Gadag,,31.06,,4.683,229.0,0.925,80,1,,,0.045271
2023-03-26 12:00:00+05:30,MIX_S1,solar,C1_Pavagada,176.15,25.86,0.73,,,11.859,90,1,1038.325468942625,0.1696481549079035,
2023-03-26 12:00:00+05:30,MIX_W1,wind,C2_Gadag,,30.04,,3.703,60.1,0.342,60,1,,,0.014059999999999998
2023-03-26 12:00:00+05:30,PVG_S1,solar,C1_Pavagada,224.27,30.42,0.965,,,24.821,150,1,1038.9642073777313,0.2158592167155025,
2023-03-26 12:00:00+05:30,PVG_S2,solar,C1_Pavagada,105.66,30.41,0.966,,,9.355,120,1,1039.679156028891,0.10162750631990537,
2023-03-26 13:00:00+05:30,GAD_W1,wind,C2_Gadag,,27.34,,6.038,135.6,3.417,100,1,,,0.11600200000000002
2023-03-26 13:00:00+05:30,GAD_W2,wind,C2_Gadag,,29.94,,7.154,304.8,6.394,80,1,,,0.208786
2023-03-26 13:00:00+05:30,MIX_S1,solar,C1_Pavagada,8.79,30.7,0.96,,,0.583,90,1,1034.4461580795828,0.008497300638941288,
2023-03-26 13:00:00+05:30,MIX_W1,wind,C2_Gadag,,28.28,,9.058,329.0,17.664,60,1,,,0.43829399999999996
2023-03-26 13:00:00+05:30,PVG_S1,solar,C1_Pavagada,224.73,29.02,0.247,,,24.977,150,1,1034.974915133727,0.2171356974105629,
2023-03-26 13:00:00+05:30,PVG_S2,solar,C1_Pavagada,509.83,27.18,0.541,,,45.585,120,1,1035.4173588749463,0.4923908177026953,
2023-03-26 14:00:00+05:30,GAD_W1,wind,C2_Gadag,,27.34,,2.512,84.2,0.0,100,1,,,0.0
2023-03-26 14:00:00+05:30,GAD_W2,wind,C2_Gadag,,29.47,,5.737,324.9,2.299,80,1,,,0.098272
2023-03-26 14:00:00+05:30,MIX_S1,solar,C1_Pavagada,339.29,31.91,0.787,,,22.428,90,1,950.5426312438232,0.35694348559204064,
2023-03-26 14:00:00+05:30,MIX_W1,wind,C2_Gadag,,28.1,,6.93,49.4,5.172,60,1,,,0.18646999999999997
2023-03-26 14:00:00+05:30,PVG_S1,solar,C1_Pavagada,26.02,31.61,1.0,,,2.87,150,1,950.9268749016444,0.027362776977663275,
2023-03-26 14:00:00+05:30,PVG_S2,solar,C1_Pavagada,129.95,30.71,0.955,,,11.495,120,1,951.0687755810776,0.13663575478082962,
2023-03-26 15:00:00+05:30,GAD_W1,wind,C2_Gadag,,30.87,,7.318,250.3,11.564,100,1,,,0.22666199999999997
2023-03-26 15:00:00+05:30,GAD_W2,wind,C2_Gadag,,28.35,,11.155,178.2,58.986,80,1,,,0.7402349999999999
2023-03-26 15:00:00+05:30,MIX_S1,solar,C1_Pavagada,128.51,29.15,0.783,,,8.566,90,1,792.771751465894,0.16210214322391714,
2023-03-26 15:00:00+05:30,MIX_W1,wind,C2_Gadag,,32.62,,7.31,44.0,6.175,60,1,,,0.22578999999999996
2023-03-26 15:00:00+05:30,PVG_S1,solar,C1_Pavagada,312.0,28.05,0.031,,,34.778,150,1,792.9873102866738,0.3934489189835944,
2023-03-26 15:00:00+05:30,PVG_S2,solar,C1_Pavagada,525.53,34.47,0.0,,,45.954,120,1,792.8226885088071,0.6628594358070797,
2023-03-26 16:00:00+05:30,GAD_W1,wind,C2_Gadag,,30.68,,4.571,102.9,0.0,100,1,,,0.041127
2023-03-26 16:00:00+05:30,GAD_W2,wind,C2_Gadag,,29.32,,6.411,318.8,4.848,80,1,,,0.14546899999999996
2023-03-26 16:00:00+05:30,MIX_S1,solar,C1_Pavagada,279.43,29.42,0.022,,,18.612,90,1,573.2022144266598,0.48748939373777067,
2023-03-26 16:00:00+05:30,MIX_W1,wind,C2_Gadag,,28.63,,5.322,244.2,1.086,60,1,,,0.075032
2023-03-26 16:00:00+05:30,PVG_S1,solar,C1_Pavagada,117.37,30.95,0.0,,,12.969,150,1,573.2376619820607,0.20474928251255248,
2023-03-26 16:00:00+05:30,PVG_S2,solar,C1_Pavagada,218.49,27.34,0.002,,,19.526,120,1,572.7854891567359,0.38145170248929405,
2023-03-26 17:00:00+05:30,GAD_W1,wind,C2_Gadag,,28.51,,2.007,126.0,0.0,100,1,,,0.0
2023-03-26 17:00:00+05:30,GAD_W2,wind,C2_Gadag,,32.51,,5.732,61.2,2.347,80,1,,,0.09799200000000002
2023-03-26 17:00:00+05:30,MIX_S1,solar,C1_Pavagada,13.75,28.89,0.953,,,0.918,90,1,311.2630013804131,0.04417486157693155,
2023-03-26 17:00:00+05:30,MIX_W1,wind,C2_Gadag,,36.89,,12.314,205.7,59.785,60,1,,,0.883632
2023-03-26 17:00:00+05:30,PVG_S1,solar,C1_Pavagada,3.54,31.01,1.0,,,0.391,150,1,311.12561018881354,0.01137804116431197,
2023-03-26 17:00:00+05:30,PVG_S2,solar,C1_Pavagada,233.35,29.43,0.0,,,20.722,120,1,310.4435365143587,0.7516664789353958,
2023-03-26 18:00:00+05:30,GAD_W1,wind,C2_Gadag,,30.47,,4.228,196.4,0.0,100,1,,,0.028435999999999993
2023-03-26 18:00:00+05:30,GAD_W2,wind,C2_Gadag,,28.87,,11.264,127.9,61.693,80,1,,,0.7551679999999998
2023-03-26 18:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,30.77,0.9599773957794902,,,0.0,90,1,53.00357054115391,0.0,
2023-03-26 18:00:00+05:30,MIX_W1,wind,C2_Gadag,,31.93,,6.369,91.0,3.061,60,1,,,0.14215099999999997
2023-03-26 18:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,32.12,0.0518442381414743,,,0.0,150,1,52.79493443127346,0.0,
2023-03-26 18:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,24.95,0.9296775904465568,,,0.0,120,1,52.17686821131621,0.0,
2023-03-26 19:00:00+05:30,GAD_W1,wind,C2_Gadag,,29.52,,4.813,79.2,2.031,100,1,,,0.050080999999999994
2023-03-26 19:00:00+05:30,GAD_W2,wind,C2_Gadag,,30.2,,4.456,170.1,0.478,80,1,,,0.036872000000000016
2023-03-26 19:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,29.5,0.9946831942238634,,,0.0,90,1,0.0,,
2023-03-26 19:00:00+05:30,MIX_W1,wind,C2_Gadag,,28.92,,0.835,232.1,0.0,60,1,,,0.0
2023-03-26 19:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,35.52,0.9972850616492888,,,0.0,150,1,0.0,,
2023-03-26 19:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,29.4,0.9848502759036069,,,0.0,120,1,0.0,,
2023-03-26 20:00:00+05:30,GAD_W1,wind,C2_Gadag,,29.64,,8.454,311.3,21.066,100,1,,,0.35956600000000005
2023-03-26 20:00:00+05:30,GAD_W2,wind,C2_Gadag,,30.87,,3.664,327.1,0.0,80,1,,,0.013280000000000004
2023-03-26 20:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,29.58,6.65863109475911e-05,,,0.0,90,1,0.0,,
2023-03-26 20:00:00+05:30,MIX_W1,wind,C2_Gadag,,27.34,,3.255,191.5,0.0,60,1,,,0.005099999999999998
2023-03-26 20:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,30.78,0.0836382001008631,,,0.0,150,1,0.0,,
2023-03-26 20:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,31.29,0.9999960873934288,,,0.0,120,1,0.0,,
2023-03-26 21:00:00+05:30,GAD_W1,wind,C2_Gadag,,28.79,,7.977,330.4,16.406,100,1,,,0.298493
2023-03-26 21:00:00+05:30,GAD_W2,wind,C2_Gadag,,31.06,,6.479,63.2,4.911,80,1,,,0.150841
2023-03-26 21:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,28.38,0.9923912799745578,,,0.0,90,1,0.0,,
2023-03-26 21:00:00+05:30,MIX_W1,wind,C2_Gadag,,31.7,,4.018,102.9,0.0,60,1,,,0.020665999999999993
2023-03-26 21:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,28.98,0.1645250944009681,,,0.0,150,1,0.0,,
2023-03-26 21:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,31.44,0.9970962451775288,,,0.0,120,1,0.0,,
2023-03-26 22:00:00+05:30,GAD_W1,wind,C2_Gadag,,34.28,,0.523,28.1,0.0,100,1,,,0.0
2023-03-26 22:00:00+05:30,GAD_W2,wind,C2_Gadag,,29.21,,9.469,118.6,28.604,80,1,,,0.4970669999999999
2023-03-26 22:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,34.08,0.8472312027208758,,,0.0,90,1,0.0,,
2023-03-26 22:00:00+05:30,MIX_W1,wind,C2_Gadag,,30.19,,5.088,87.9,0.34,60,1,,,0.061928000000000004
2023-03-26 22:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,29.95,0.3227619295174642,,,0.0,150,1,0.0,,
2023-03-26 22:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,30.15,0.9949184130236394,,,0.0,120,1,0.0,,
2023-03-26 23:00:00+05:30,GAD_W1,wind,C2_Gadag,,33.33,,9.3,279.8,34.885,100,1,,,0.4729000000000001
2023-03-26 23:00:00+05:30,GAD_W2,wind,C2_Gadag,,28.23,,4.937,128.5,1.8,80,1,,,0.05466900000000001
2023-03-26 23:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,29.48,0.9965033469088124,,,0.0,90,1,0.0,,
2023-03-26 23:00:00+05:30,MIX_W1,wind,C2_Gadag,,29.16,,4.812,246.6,0.0,60,1,,,0.05004400000000002
2023-03-26 23:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,26.46,0.0006963865456479,,,0.0,150,1,0.0,,
2023-03-26 23:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,31.78,0.4487731340313589,,,0.0,120,1,0.0,,
2023-03-27 00:00:00+05:30,GAD_W1,wind,C2_Gadag,,29.31,,2.701,65.1,0.0,100,1,,,0.0
2023-03-27 00:00:00+05:30,GAD_W2,wind,C2_Gadag,,26.61,,10.47,346.6,46.59,80,1,,,0.6416200000000001
2023-03-27 00:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,31.4,0.2102770654812404,,,0.0,90,1,0.0,,
2023-03-27 00:00:00+05:30,MIX_W1,wind,C2_Gadag,,34.64,,8.038,214.8,10.673,60,1,,,0.305902
2023-03-27 00:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,28.61,0.5350023201244817,,,0.0,150,1,0.0,,
2023-03-27 00:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,35.09,0.1713461274527096,,,0.0,120,1,0.0,,
2023-03-27 01:00:00+05:30,GAD_W1,wind,C2_Gadag,,32.4,,9.825,133.9,42.696,100,1,,,0.5479749999999999
2023-03-27 01:00:00+05:30,GAD_W2,wind,C2_Gadag,,26.54,,4.079,72.3,0.0,80,1,,,0.022922999999999992
2023-03-27 01:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,30.53,0.9358529459654016,,,0.0,90,1,0.0,,
2023-03-27 01:00:00+05:30,MIX_W1,wind,C2_Gadag,,29.35,,10.634,140.6,37.234,60,1,,,0.665564
2023-03-27 01:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,29.18,0.9842406868575124,,,0.0,150,1,0.0,,
2023-03-27 01:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,33.42,0.2733455098698223,,,0.0,120,1,0.0,,
2023-03-27 02:00:00+05:30,GAD_W1,wind,C2_Gadag,,32.15,,3.267,38.8,0.745,100,1,,,0.005339999999999998
2023-03-27 02:00:00+05:30,GAD_W2,wind,C2_Gadag,,29.25,,4.053,314.9,1.269,80,1,,,0.021960999999999998
2023-03-27 02:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,24.88,0.0083756821773199,,,0.0,90,1,0.0,,
2023-03-27 02:00:00+05:30,MIX_W1,wind,C2_Gadag,,29.82,,4.381,131.7,0.437,60,1,,,0.03409700000000001
2023-03-27 02:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,28.95,0.9987054147575036,,,0.0,150,1,0.0,,
2023-03-27 02:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,28.95,0.0057103251973844,,,0.0,120,1,0.0,,
2023-03-27 03:00:00+05:30,GAD_W1,wind,C2_Gadag,,29.7,,3.559,135.6,0.935,100,1,,,0.011180000000000004
2023-03-27 03:00:00+05:30,GAD_W2,wind,C2_Gadag,,30.05,,4.517,247.2,0.247,80,1,,,0.03912900000000001
2023-03-27 03:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,29.26,0.0003273682671157,,,0.0,90,1,0.0,,
2023-03-27 03:00:00+05:30,MIX_W1,wind,C2_Gadag,,33.12,,3.332,85.7,0.71,60,1,,,0.0066399999999999975
2023-03-27 03:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,30.3,0.4042056143629225,,,0.0,150,1,0.0,,
2023-03-27 03:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,27.1,0.9806082925921294,,,0.0,120,1,0.0,,
2023-03-27 04:00:00+05:30,GAD_W1,wind,C2_Gadag,,29.11,,7.195,90.8,9.118,100,1,,,0.21325500000000003
2023-03-27 04:00:00+05:30,GAD_W2,wind,C2_Gadag,,28.13,,9.245,180.4,27.067,80,1,,,0.46503499999999987
2023-03-27 04:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,27.69,0.3996417327467756,,,0.0,90,1,0.0,,
2023-03-27 04:00:00+05:30,MIX_W1,wind,C2_Gadag,,27.71,,5.682,260.4,1.594,60,1,,,0.09519200000000003
2023-03-27 04:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,28.36,0.9998581888510164,,,0.0,150,1,0.0,,
2023-03-27 04:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,29.19,0.0855215788611277,,,0.0,120,1,0.0,,
2023-03-27 05:00:00+05:30,GAD_W1,wind,C2_Gadag,,31.96,,7.333,95.1,11.094,100,1,,,0.22829700000000003
2023-03-27 05:00:00+05:30,GAD_W2,wind,C2_Gadag,,28.97,,5.159,79.1,0.958,80,1,,,0.06590399999999999
2023-03-27 05:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,31.95,0.5388676503501549,,,0.0,90,1,0.0,,
2023-03-27 05:00:00+05:30,MIX_W1,wind,C2_Gadag,,32.55,,9.205,199.6,19.147,60,1,,,0.459315
2023-03-27 05:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,32.24,0.4739905048465122,,,0.0,150,1,0.0,,
2023-03-27 05:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,28.11,0.0262853738278217,,,0.0,120,1,0.0,,
2023-03-27 06:00:00+05:30,GAD_W1,wind,C2_Gadag,,31.2,,11.935,203.0,99.291,100,1,,,0.847095
2023-03-27 06:00:00+05:30,GAD_W2,wind,C2_Gadag,,29.28,,3.857,236.4,0.53,80,1,,,0.017140000000000006
2023-03-27 06:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,27.47,0.9778175953429388,,,0.0,90,1,0.0,,
2023-03-27 06:00:00+05:30,MIX_W1,wind,C2_Gadag,,29.48,,6.651,285.4,3.866,60,1,,,0.164429
2023-03-27 06:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,30.0,0.0003096559884358,,,0.0,150,1,0.0,,
2023-03-27 06:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,30.9,0.0040557785556362,,,0.0,120,1,0.0,,
2023-03-27 07:00:00+05:30,GAD_W1,wind,C2_Gadag,,28.56,,3.709,338.1,0.0,100,1,,,0.014180000000000002
2023-03-27 07:00:00+05:30,GAD_W2,wind,C2_Gadag,,31.52,,1.045,63.0,0.0,80,1,,,0.0
2023-03-27 07:00:00+05:30,MIX_S1,solar,C1_Pavagada,207.84,30.99,0.008,,,13.777,90,1,76.08248780171967,1.0,
2023-03-27 07:00:00+05:30,MIX_W1,wind,C2_Gadag,,31.0,,9.419,114.3,22.15,60,1,,,0.48991700000000005
2023-03-27 07:00:00+05:30,PVG_S1,solar,C1_Pavagada,44.42,29.98,0.348,,,4.923,150,1,76.47324436104593,0.5808567476264513,
2023-03-27 07:00:00+05:30,PVG_S2,solar,C1_Pavagada,227.15,27.64,0.001,,,20.281,120,1,77.32526356981045,1.0,
2023-03-27 08:00:00+05:30,GAD_W1,wind,C2_Gadag,,33.14,,5.744,259.7,3.37,100,1,,,0.09866399999999999
2023-03-27 08:00:00+05:30,GAD_W2,wind,C2_Gadag,,28.22,,9.869,324.3,35.159,80,1,,,0.554267
2023-03-27 08:00:00+05:30,MIX_S1,solar,C1_Pavagada,26.9,31.99,0.861,,,1.777,90,1,340.19374208231886,0.07907258915271531,
2023-03-27 08:00:00+05:30,MIX_W1,wind,C2_Gadag,,32.3,,6.131,152.7,2.565,60,1,,,0.12334900000000001
2023-03-27 08:00:00+05:30,PVG_S1,solar,C1_Pavagada,84.08,29.34,0.946,,,9.336,150,1,340.8010688442032,0.24671284126293944,
2023-03-27 08:00:00+05:30,PVG_S2,solar,C1_Pavagada,172.4,29.85,0.785,,,15.29,120,1,341.95632777978705,0.5041579464820494,
2023-03-27 09:00:00+05:30,GAD_W1,wind,C2_Gadag,,28.6,,2.786,30.3,0.0,100,1,,,0.0
2023-03-27 09:00:00+05:30,GAD_W2,wind,C2_Gadag,,28.55,,9.749,182.9,33.853,80,1,,,0.537107
2023-03-27 09:00:00+05:30,MIX_S1,solar,C1_Pavagada,28.48,30.56,1.0,,,1.89,90,1,599.035258111541,0.047543111385101464,
2023-03-27 09:00:00+05:30,MIX_W1,wind,C2_Gadag,,27.92,,1.408,190.4,0.0,60,1,,,0.0
2023-03-27 09:00:00+05:30,PVG_S1,solar,C1_Pavagada,21.4,30.31,0.457,,,2.369,150,1,599.7326455348012,0.03568256648913437,
2023-03-27 09:00:00+05:30,PVG_S2,solar,C1_Pavagada,4.92,31.68,0.967,,,0.434,120,1,600.9139755670718,0.008187527999090193,
2023-03-27 10:00:00+05:30,GAD_W1,wind,C2_Gadag,,28.09,,8.646,73.7,24.26,100,1,,,0.38433400000000006
2023-03-27 10:00:00+05:30,GAD_W2,wind,C2_Gadag,,31.81,,18.917,287.1,80.0,80,1,,,1.0
2023-03-27 10:00:00+05:30,MIX_S1,solar,C1_Pavagada,72.81,30.01,0.306,,,4.841,90,1,813.0075242403569,0.08955636673600392,
2023-03-27 10:00:00+05:30,MIX_W1,wind,C2_Gadag,,29.29,,7.988,98.7,9.709,60,1,,,0.29969200000000007
2023-03-27 10:00:00+05:30,PVG_S1,solar,C1_Pavagada,658.9,31.65,0.085,,,72.647,150,1,813.7367125086816,0.8097213630299005,
2023-03-27 10:00:00+05:30,PVG_S2,solar,C1_Pavagada,577.3,29.8,0.061,,,51.209,120,1,814.8386473769027,0.7084838229733236,
2023-03-27 11:00:00+05:30,GAD_W1,wind,C2_Gadag,,28.52,,6.842,314.7,7.968,100,1,,,0.17951799999999996
2023-03-27 11:00:00+05:30,GAD_W2,wind,C2_Gadag,,25.62,,5.717,311.9,2.687,80,1,,,0.09715199999999999
2023-03-27 11:00:00+05:30,MIX_S1,solar,C1_Pavagada,17.21,29.21,0.955,,,1.147,90,1,963.6948351413912,0.017858350353693642,
2023-03-27 11:00:00+05:30,MIX_W1,wind,C2_Gadag,,28.64,,6.188,276.7,3.008,60,1,,,0.127852
2023-03-27 11:00:00+05:30,PVG_S1,solar,C1_Pavagada,379.46,28.27,0.001,,,42.272,150,1,964.4042767769764,0.39346569601303427,
2023-03-27 11:00:00+05:30,PVG_S2,solar,C1_Pavagada,534.52,28.11,0.163,,,47.659,120,1,965.3462300867438,0.5537080721307309,
2023-03-27 12:00:00+05:30,GAD_W1,wind,C2_Gadag,,30.16,,3.758,214.1,0.283,100,1,,,0.01516
2023-03-27 12:00:00+05:30,GAD_W2,wind,C2_Gadag,,27.3,,7.942,239.5,12.786,80,1,,,0.294678
2023-03-27 12:00:00+05:30,MIX_S1,solar,C1_Pavagada,262.96,29.75,0.992,,,17.497,90,1,1039.6689364550703,0.25292666807628905,
2023-03-27 12:00:00+05:30,MIX_W1,wind,C2_Gadag,,27.13,,9.454,249.4,21.865,60,1,,,0.4949220000000001
2023-03-27 12:00:00+05:30,PVG_S1,solar,C1_Pavagada,83.21,28.68,0.0,,,9.258,150,1,1040.3107199910219,0.07998571811383248,
2023-03-27 12:00:00+05:30,PVG_S2,solar,C1_Pavagada,797.53,32.35,0.0,,,70.195,120,1,1041.0278432995167,0.7660986256354535,
2023-03-27 13:00:00+05:30,GAD_W1,wind,C2_Gadag,,28.32,,2.664,311.1,0.0,100,1,,,0.0
2023-03-27 13:00:00+05:30,GAD_W2,wind,C2_Gadag,,30.4,,3.464,231.7,0.0,80,1,,,0.00928
2023-03-27 13:00:00+05:30,MIX_S1,solar,C1_Pavagada,256.56,27.32,0.068,,,17.197,90,1,1035.3836412087117,0.24779220936936058,
