timestamp,plant_id,plant_type,cluster_id,GHI,temperature,cloud_cover,wind_speed,wind_direction,generation_mw,capacity_mw,season
2023-01-22 19:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,21.15,0.5946211364340981,,,0.0,90,0
2023-01-22 19:00:00+05:30,MIX_W1,wind,C2_Gadag,,21.44,,3.061,56.2,0.031,60,0
2023-01-22 19:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,23.14,0.09594549972425177,,,0.0,150,0
2023-01-22 19:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,22.19,0.8000101809960971,,,0.0,120,0
2023-01-22 20:00:00+05:30,GAD_W1,wind,C2_Gadag,,21.94,,4.086,34.8,0.246,100,0
2023-01-22 20:00:00+05:30,GAD_W2,wind,C2_Gadag,,23.34,,4.815,185.9,0.406,80,0
2023-01-22 20:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,21.91,0.9999524246717643,,,0.0,90,0
2023-01-22 20:00:00+05:30,MIX_W1,wind,C2_Gadag,,19.79,,5.667,335.2,1.055,60,0
2023-01-22 20:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,20.47,0.9535748337262142,,,0.0,150,0
2023-01-22 20:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,21.01,0.32988533506094503,,,0.0,120,0
2023-01-22 21:00:00+05:30,GAD_W1,wind,C2_Gadag,,20.33,,2.372,255.0,0.0,100,0
2023-01-22 21:00:00+05:30,GAD_W2,wind,C2_Gadag,,24.38,,5.048,289.4,1.54,80,0
2023-01-22 21:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,21.03,0.1410020535780224,,,0.0,90,0
2023-01-22 21:00:00+05:30,MIX_W1,wind,C2_Gadag,,23.75,,7.147,155.2,6.443,60,0
2023-01-22 21:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,18.39,0.9999997834241052,,,0.0,150,0
2023-01-22 21:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,20.09,7.963864008847095e-05,,,0.0,120,0
2023-01-22 22:00:00+05:30,GAD_W1,wind,C2_Gadag,,20.55,,4.022,259.6,0.0,100,0
2023-01-22 22:00:00+05:30,GAD_W2,wind,C2_Gadag,,22.98,,3.841,206.8,0.0,80,0
2023-01-22 22:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,20.4,0.7458021849994964,,,0.0,90,0
2023-01-22 22:00:00+05:30,MIX_W1,wind,C2_Gadag,,24.33,,2.637,261.5,0.0,60,0
2023-01-22 22:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,18.74,0.9946080665724409,,,0.0,150,0
2023-01-22 22:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,22.73,0.8362344748778595,,,0.0,120,0
2023-01-22 23:00:00+05:30,GAD_W1,wind,C2_Gadag,,18.76,,9.941,357.8,46.138,100,0
2023-01-22 23:00:00+05:30,GAD_W2,wind,C2_Gadag,,23.33,,9.548,330.3,31.507,80,0
2023-01-22 23:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,21.59,0.28062137394576037,,,0.0,90,0
2023-01-22 23:00:00+05:30,MIX_W1,wind,C2_Gadag,,19.93,,5.224,25.5,0.807,60,0
2023-01-22 23:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,22.1,0.40215165537048425,,,0.0,150,0
2023-01-22 23:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,19.65,0.9424082536961698,,,0.0,120,0
2023-01-23 00:00:00+05:30,GAD_W1,wind,C2_Gadag,,23.79,,9.796,212.6,43.7,100,0
2023-01-23 00:00:00+05:30,GAD_W2,wind,C2_Gadag,,18.56,,6.167,269.6,3.628,80,0
2023-01-23 00:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,24.37,0.0,,,0.0,90,0
2023-01-23 00:00:00+05:30,MIX_W1,wind,C2_Gadag,,22.96,,9.401,288.7,20.491,60,0
2023-01-23 00:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,22.52,0.14063134180513684,,,0.0,150,0
2023-01-23 00:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,20.01,0.09389976590462513,,,0.0,120,0
2023-01-23 01:00:00+05:30,GAD_W1,wind,C2_Gadag,,21.48,,4.158,193.8,0.0,100,0
2023-01-23 01:00:00+05:30,GAD_W2,wind,C2_Gadag,,22.6,,3.188,2.4,0.171,80,0
2023-01-23 01:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,21.05,0.4242579618656278,,,0.0,90,0
2023-01-23 01:00:00+05:30,MIX_W1,wind,C2_Gadag,,22.91,,3.311,152.6,0.905,60,0
2023-01-23 01:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,20.19,0.3725830227968443,,,0.0,150,0
2023-01-23 01:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,24.31,0.9961319641639141,,,0.0,120,0
2023-01-23 02:00:00+05:30,GAD_W1,wind,C2_Gadag,,23.49,,12.138,264.8,100.0,100,0
2023-01-23 02:00:00+05:30,GAD_W2,wind,C2_Gadag,,22.09,,6.316,7.3,4.762,80,0
2023-01-23 02:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,21.75,0.22274133122470155,,,0.0,90,0
2023-01-23 02:00:00+05:30,MIX_W1,wind,C2_Gadag,,24.27,,2.585,75.8,0.0,60,0
2023-01-23 02:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,23.28,0.00604279425198114,,,0.0,150,0
2023-01-23 02:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,25.8,0.9999276886970899,,,0.0,120,0
2023-01-23 03:00:00+05:30,GAD_W1,wind,C2_Gadag,,22.43,,3.866,238.5,1.485,100,0
2023-01-23 03:00:00+05:30,GAD_W2,wind,C2_Gadag,,21.58,,8.916,78.7,22.716,80,0
2023-01-23 03:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,21.47,0.6199224443400544,,,0.0,90,0
2023-01-23 03:00:00+05:30,MIX_W1,wind,C2_Gadag,,17.18,,2.957,110.4,0.0,60,0
2023-01-23 03:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,18.68,0.11879053343871832,,,0.0,150,0
2023-01-23 03:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,22.79,0.794913358097719,,,0.0,120,0
2023-01-23 04:00:00+05:30,GAD_W1,wind,C2_Gadag,,21.95,,9.027,295.8,29.832,100,0
2023-01-23 04:00:00+05:30,GAD_W2,wind,C2_Gadag,,22.63,,11.692,249.6,71.951,80,0
2023-01-23 04:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,20.73,0.9914898848031778,,,0.0,90,0
2023-01-23 04:00:00+05:30,MIX_W1,wind,C2_Gadag,,22.79,,8.408,184.8,13.124,60,0
2023-01-23 04:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,21.87,0.004398905800149577,,,0.0,150,0
2023-01-23 04:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,24.21,0.72630207805643,,,0.0,120,0
2023-01-23 05:00:00+05:30,GAD_W1,wind,C2_Gadag,,21.2,,9.171,256.3,30.988,100,0
2023-01-23 05:00:00+05:30,GAD_W2,wind,C2_Gadag,,19.23,,5.57,293.0,2.001,80,0
2023-01-23 05:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,24.46,0.01210859133679894,,,0.0,90,0
2023-01-23 05:00:00+05:30,MIX_W1,wind,C2_Gadag,,22.54,,5.177,169.9,0.901,60,0
2023-01-23 05:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,19.58,0.0026550272463596826,,,0.0,150,0
2023-01-23 05:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,21.51,0.7817633848120334,,,0.0,120,0
2023-01-23 06:00:00+05:30,GAD_W1,wind,C2_Gadag,,23.32,,7.324,110.8,11.006,100,0
2023-01-23 06:00:00+05:30,GAD_W2,wind,C2_Gadag,,22.45,,7.807,347.5,11.956,80,0
2023-01-23 06:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,19.28,0.006286382841100156,,,0.0,90,0
2023-01-23 06:00:00+05:30,MIX_W1,wind,C2_Gadag,,21.35,,15.862,293.0,58.884,60,0
2023-01-23 06:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,20.7,0.973723871308816,,,0.0,150,0
2023-01-23 06:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,19.32,0.10480393067187267,,,0.0,120,0
2023-01-23 07:00:00+05:30,GAD_W1,wind,C2_Gadag,,23.02,,2.461,285.1,0.0,100,0
2023-01-23 07:00:00+05:30,GAD_W2,wind,C2_Gadag,,21.74,,2.996,213.2,0.0,80,0
2023-01-23 07:00:00+05:30,MIX_S1,solar,C1_Pavagada,26.41,21.83,0.664,,,1.783,90,0
2023-01-23 07:00:00+05:30,MIX_W1,wind,C2_Gadag,,22.62,,3.584,148.6,0.318,60,0
2023-01-23 07:00:00+05:30,PVG_S1,solar,C1_Pavagada,6.61,22.09,0.32,,,0.744,150,0
2023-01-23 07:00:00+05:30,PVG_S2,solar,C1_Pavagada,9.31,23.22,0.015,,,0.838,120,0
2023-01-23 08:00:00+05:30,GAD_W1,wind,C2_Gadag,,25.68,,8.04,340.6,17.244,100,0
2023-01-23 08:00:00+05:30,GAD_W2,wind,C2_Gadag,,15.64,,13.48,159.5,80.0,80,0
2023-01-23 08:00:00+05:30,MIX_S1,solar,C1_Pavagada,141.71,20.31,0.001,,,9.565,90,0
2023-01-23 08:00:00+05:30,MIX_W1,wind,C2_Gadag,,20.89,,7.521,129.9,8.208,60,0
2023-01-23 08:00:00+05:30,PVG_S1,solar,C1_Pavagada,153.77,20.28,0.0,,,17.3,150,0
2023-01-23 08:00:00+05:30,PVG_S2,solar,C1_Pavagada,157.31,23.14,0.041,,,14.158,120,0
2023-01-23 09:00:00+05:30,GAD_W1,wind,C2_Gadag,,17.32,,9.282,331.0,34.389,100,0
2023-01-23 09:00:00+05:30,GAD_W2,wind,C2_Gadag,,23.8,,7.86,293.1,11.74,80,0
2023-01-23 09:00:00+05:30,MIX_S1,solar,C1_Pavagada,78.77,23.13,0.996,,,5.317,90,0
2023-01-23 09:00:00+05:30,MIX_W1,wind,C2_Gadag,,18.72,,8.255,292.6,11.117,60,0
2023-01-23 09:00:00+05:30,PVG_S1,solar,C1_Pavagada,299.08,21.23,0.013,,,33.647,150,0
2023-01-23 09:00:00+05:30,PVG_S2,solar,C1_Pavagada,284.8,22.14,0.001,,,25.632,120,0
2023-01-23 10:00:00+05:30,GAD_W1,wind,C2_Gadag,,22.33,,5.988,228.2,3.072,100,0
2023-01-23 10:00:00+05:30,GAD_W2,wind,C2_Gadag,,20.65,,5.667,166.4,3.008,80,0
2023-01-23 10:00:00+05:30,MIX_S1,solar,C1_Pavagada,43.11,22.27,0.665,,,2.91,90,0
2023-01-23 10:00:00+05:30,MIX_W1,wind,C2_Gadag,,22.17,,13.722,265.8,59.673,60,0
2023-01-23 10:00:00+05:30,PVG_S1,solar,C1_Pavagada,129.71,24.01,0.122,,,14.592,150,0
2023-01-23 10:00:00+05:30,PVG_S2,solar,C1_Pavagada,252.91,21.52,0.735,,,22.762,120,0
2023-01-23 11:00:00+05:30,GAD_W1,wind,C2_Gadag,,22.79,,3.061,183.5,0.629,100,0
2023-01-23 11:00:00+05:30,GAD_W2,wind,C2_Gadag,,19.69,,11.361,202.7,64.447,80,0
2023-01-23 11:00:00+05:30,MIX_S1,solar,C1_Pavagada,193.97,24.36,0.896,,,13.093,90,0
2023-01-23 11:00:00+05:30,MIX_W1,wind,C2_Gadag,,23.94,,6.519,302.2,3.38,60,0
2023-01-23 11:00:00+05:30,PVG_S1,solar,C1_Pavagada,19.56,20.85,0.997,,,2.201,150,0
2023-01-23 11:00:00+05:30,PVG_S2,solar,C1_Pavagada,131.06,23.92,0.784,,,11.795,120,0
2023-01-23 12:00:00+05:30,GAD_W1,wind,C2_Gadag,,20.11,,9.132,122.0,31.38,100,0
2023-01-23 12:00:00+05:30,GAD_W2,wind,C2_Gadag,,21.02,,12.198,106.9,80.0,80,0
2023-01-23 12:00:00+05:30,MIX_S1,solar,C1_Pavagada,307.56,23.47,0.263,,,20.76,90,0
2023-01-23 12:00:00+05:30,MIX_W1,wind,C2_Gadag,,24.72,,1.017,261.9,0.0,60,0
2023-01-23 12:00:00+05:30,PVG_S1,solar,C1_Pavagada,140.69,23.67,0.896,,,15.828,150,0
2023-01-23 12:00:00+05:30,PVG_S2,solar,C1_Pavagada,1.95,20.03,0.999,,,0.176,120,0
2023-01-23 13:00:00+05:30,GAD_W1,wind,C2_Gadag,,24.95,,6.293,52.1,4.319,100,0
2023-01-23 13:00:00+05:30,GAD_W2,wind,C2_Gadag,,22.1,,6.584,31.9,4.869,80,0
2023-01-23 13:00:00+05:30,MIX_S1,solar,C1_Pavagada,35.39,22.16,0.968,,,2.389,90,0
2023-01-23 13:00:00+05:30,MIX_W1,wind,C2_Gadag,,20.56,,2.961,38.4,0.0,60,0
2023-01-23 13:00:00+05:30,PVG_S1,solar,C1_Pavagada,77.9,19.74,0.996,,,8.764,150,0
2023-01-23 13:00:00+05:30,PVG_S2,solar,C1_Pavagada,73.43,20.45,0.046,,,6.609,120,0
2023-01-23 14:00:00+05:30,GAD_W1,wind,C2_Gadag,,22.13,,4.243,163.6,0.0,100,0
2023-01-23 14:00:00+05:30,GAD_W2,wind,C2_Gadag,,22.78,,3.651,135.3,0.0,80,0
2023-01-23 14:00:00+05:30,MIX_S1,solar,C1_Pavagada,372.4,23.49,0.017,,,25.137,90,0
2023-01-23 14:00:00+05:30,MIX_W1,wind,C2_Gadag,,22.29,,3.028,45.0,0.0,60,0
2023-01-23 14:00:00+05:30,PVG_S1,solar,C1_Pavagada,86.5,23.06,0.222,,,9.732,150,0
2023-01-23 14:00:00+05:30,PVG_S2,solar,C1_Pavagada,16.18,19.98,0.769,,,1.456,120,0
2023-01-23 15:00:00+05:30,GAD_W1,wind,C2_Gadag,,19.04,,8.341,226.5,21.021,100,0
2023-01-23 15:00:00+05:30,GAD_W2,wind,C2_Gadag,,18.43,,8.355,98.8,16.258,80,0
2023-01-23 15:00:00+05:30,MIX_S1,solar,C1_Pavagada,12.96,23.67,0.444,,,0.875,90,0
2023-01-23 15:00:00+05:30,MIX_W1,wind,C2_Gadag,,21.89,,9.37,213.9,21.31,60,0
2023-01-23 15:00:00+05:30,PVG_S1,solar,C1_Pavagada,223.2,24.88,0.019,,,25.11,150,0
2023-01-23 15:00:00+05:30,PVG_S2,solar,C1_Pavagada,249.46,22.17,0.17,,,22.452,120,0
2023-01-23 16:00:00+05:30,GAD_W1,wind,C2_Gadag,,24.46,,12.524,329.0,98.91,100,0
2023-01-23 16:00:00+05:30,GAD_W2,wind,C2_Gadag,,19.9,,9.979,75.2,36.27,80,0
2023-01-23 16:00:00+05:30,MIX_S1,solar,C1_Pavagada,227.66,20.17,0.006,,,15.367,90,0
2023-01-23 16:00:00+05:30,MIX_W1,wind,C2_Gadag,,24.42,,5.785,33.4,1.053,60,0
2023-01-23 16:00:00+05:30,PVG_S1,solar,C1_Pavagada,275.27,17.06,0.0,,,30.968,150,0
2023-01-23 16:00:00+05:30,PVG_S2,solar,C1_Pavagada,121.58,19.82,0.044,,,10.943,120,0
2023-01-23 17:00:00+05:30,GAD_W1,wind,C2_Gadag,,22.15,,4.737,110.9,0.418,100,0
2023-01-23 17:00:00+05:30,GAD_W2,wind,C2_Gadag,,22.74,,6.218,190.3,3.545,80,0
2023-01-23 17:00:00+05:30,MIX_S1,solar,C1_Pavagada,35.4,23.55,0.168,,,2.39,90,0
2023-01-23 17:00:00+05:30,MIX_W1,wind,C2_Gadag,,21.43,,12.7,154.1,60.0,60,0
2023-01-23 17:00:00+05:30,PVG_S1,solar,C1_Pavagada,26.93,20.41,0.0,,,3.03,150,0
2023-01-23 17:00:00+05:30,PVG_S2,solar,C1_Pavagada,99.15,20.63,0.143,,,8.924,120,0
2023-01-23 18:00:00+05:30,GAD_W1,wind,C2_Gadag,,23.91,,11.172,300.6,73.893,100,0
2023-01-23 18:00:00+05:30,GAD_W2,wind,C2_Gadag,,22.71,,5.568,335.2,2.191,80,0
2023-01-23 18:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,22.59,0.16724877743314054,,,0.0,90,0
2023-01-23 18:00:00+05:30,MIX_W1,wind,C2_Gadag,,25.17,,4.146,125.1,0.0,60,0
2023-01-23 18:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,23.15,0.9578142363206029,,,0.0,150,0
2023-01-23 18:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,20.59,0.05542173326056249,,,0.0,120,0
2023-01-23 19:00:00+05:30,GAD_W1,wind,C2_Gadag,,22.86,,4.84,145.1,0.332,100,0
2023-01-23 19:00:00+05:30,GAD_W2,wind,C2_Gadag,,23.51,,8.309,305.0,16.68,80,0
2023-01-23 19:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,22.98,0.4749587420108508,,,0.0,90,0
2023-01-23 19:00:00+05:30,MIX_W1,wind,C2_Gadag,,20.63,,1.133,62.8,0.0,60,0
2023-01-23 19:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,21.59,0.3876716753463163,,,0.0,150,0
2023-01-23 19:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,21.48,0.9987293505278627,,,0.0,120,0
2023-01-23 20:00:00+05:30,GAD_W1,wind,C2_Gadag,,22.45,,7.136,256.4,9.759,100,0
2023-01-23 20:00:00+05:30,GAD_W2,wind,C2_Gadag,,20.04,,11.708,22.1,72.836,80,0
2023-01-23 20:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,21.18,0.5157162967744058,,,0.0,90,0
2023-01-23 20:00:00+05:30,MIX_W1,wind,C2_Gadag,,18.6,,7.966,179.9,9.062,60,0
2023-01-23 20:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,22.74,0.7880010467002316,,,0.0,150,0
2023-01-23 20:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,19.03,0.9807868805642326,,,0.0,120,0
2023-01-23 21:00:00+05:30,GAD_W1,wind,C2_Gadag,,21.5,,3.804,234.2,0.454,100,0
2023-01-23 21:00:00+05:30,GAD_W2,wind,C2_Gadag,,22.44,,3.102,233.5,1.402,80,0
2023-01-23 21:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,20.29,0.9984984925993281,,,0.0,90,0
2023-01-23 21:00:00+05:30,MIX_W1,wind,C2_Gadag,,21.22,,6.718,221.8,3.921,60,0
2023-01-23 21:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,20.79,0.4524855123300597,,,0.0,150,0
2023-01-23 21:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,22.17,0.9761594509318664,,,0.0,120,0
2023-01-23 22:00:00+05:30,GAD_W1,wind,C2_Gadag,,22.09,,5.047,101.2,1.071,100,0
2023-01-23 22:00:00+05:30,GAD_W2,wind,C2_Gadag,,22.02,,5.741,47.0,2.506,80,0
2023-01-23 22:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,19.93,0.32972520454000287,,,0.0,90,0
2023-01-23 22:00:00+05:30,MIX_W1,wind,C2_Gadag,,26.12,,3.736,117.3,0.2,60,0
2023-01-23 22:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,22.17,0.9999476428527228,,,0.0,150,0
2023-01-23 22:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,24.49,0.989313249877119,,,0.0,120,0
2023-01-23 23:00:00+05:30,GAD_W1,wind,C2_Gadag,,21.29,,12.511,256.5,100.0,100,0
2023-01-23 23:00:00+05:30,GAD_W2,wind,C2_Gadag,,21.81,,9.605,328.9,31.658,80,0
2023-01-23 23:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,15.18,0.6631665123219933,,,0.0,90,0
2023-01-23 23:00:00+05:30,MIX_W1,wind,C2_Gadag,,21.58,,2.188,264.5,0.0,60,0
2023-01-23 23:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,21.69,0.004534277416954637,,,0.0,150,0
2023-01-23 23:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,22.27,0.8898356305568977,,,0.0,120,0
2023-01-24 00:00:00+05:30,GAD_W1,wind,C2_Gadag,,22.44,,1.056,123.6,0.0,100,0
2023-01-24 00:00:00+05:30,GAD_W2,wind,C2_Gadag,,21.96,,7.516,292.1,9.83,80,0
2023-01-24 00:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,20.58,0.6429558476459311,,,0.0,90,0
2023-01-24 00:00:00+05:30,MIX_W1,wind,C2_Gadag,,23.31,,3.332,151.4,0.497,60,0
2023-01-24 00:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,24.34,0.993245692523806,,,0.0,150,0
2023-01-24 00:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,25.08,0.616841139407523,,,0.0,120,0
2023-01-24 01:00:00+05:30,GAD_W1,wind,C2_Gadag,,20.02,,22.269,298.4,99.72,100,0
2023-01-24 01:00:00+05:30,GAD_W2,wind,C2_Gadag,,22.35,,4.888,47.1,1.136,80,0
2023-01-24 01:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,26.88,0.27776152080097816,,,0.0,90,0
2023-01-24 01:00:00+05:30,MIX_W1,wind,C2_Gadag,,24.43,,1.507,102.7,0.0,60,0
2023-01-24 01:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,22.51,0.15866488304675205,,,0.0,150,0
2023-01-24 01:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,24.67,0.44316420398975165,,,0.0,120,0
2023-01-24 02:00:00+05:30,GAD_W1,wind,C2_Gadag,,19.89,,6.941,106.0,8.364,100,0
2023-01-24 02:00:00+05:30,GAD_W2,wind,C2_Gadag,,21.16,,13.556,84.4,80.0,80,0
2023-01-24 02:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,23.64,0.9911169974305623,,,0.0,90,0
2023-01-24 02:00:00+05:30,MIX_W1,wind,C2_Gadag,,22.52,,5.905,144.8,2.006,60,0
2023-01-24 02:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,22.68,0.04609651281025415,,,0.0,150,0
2023-01-24 02:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,23.56,0.5525182922386722,,,0.0,120,0
2023-01-24 03:00:00+05:30,GAD_W1,wind,C2_Gadag,,20.82,,12.613,346.8,100.0,100,0
2023-01-24 03:00:00+05:30,GAD_W2,wind,C2_Gadag,,23.43,,7.153,256.8,7.298,80,0
2023-01-24 03:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,22.64,0.9980930443370903,,,0.0,90,0
2023-01-24 03:00:00+05:30,MIX_W1,wind,C2_Gadag,,22.32,,8.409,132.8,12.999,60,0
2023-01-24 03:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,21.18,0.26625359490702694,,,0.0,150,0
2023-01-24 03:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,22.15,0.9995850650118077,,,0.0,120,0
2023-01-24 04:00:00+05:30,GAD_W1,wind,C2_Gadag,,23.35,,6.147,239.4,3.538,100,0
2023-01-24 04:00:00+05:30,GAD_W2,wind,C2_Gadag,,20.07,,3.463,180.0,0.298,80,0
2023-01-24 04:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,23.92,0.9606241858261731,,,0.0,90,0
2023-01-24 04:00:00+05:30,MIX_W1,wind,C2_Gadag,,20.94,,6.411,197.5,3.768,60,0
2023-01-24 04:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,21.02,0.2855115163173788,,,0.0,150,0
2023-01-24 04:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,22.05,0.7026271722691891,,,0.0,120,0
2023-01-24 05:00:00+05:30,GAD_W1,wind,C2_Gadag,,22.0,,6.357,337.7,5.701,100,0
2023-01-24 05:00:00+05:30,GAD_W2,wind,C2_Gadag,,20.82,,8.576,259.1,18.353,80,0
2023-01-24 05:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,21.48,0.9954023393843133,,,0.0,90,0
2023-01-24 05:00:00+05:30,MIX_W1,wind,C2_Gadag,,21.61,,5.897,154.2,1.515,60,0
2023-01-24 05:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,21.13,0.9300016801993649,,,0.0,150,0
2023-01-24 05:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,23.53,0.7425453936044152,,,0.0,120,0
2023-01-24 06:00:00+05:30,GAD_W1,wind,C2_Gadag,,21.65,,11.556,305.3,85.347,100,0
2023-01-24 06:00:00+05:30,GAD_W2,wind,C2_Gadag,,25.43,,3.174,274.8,0.0,80,0
2023-01-24 06:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,21.22,0.9868284325024255,,,0.0,90,0
2023-01-24 06:00:00+05:30,MIX_W1,wind,C2_Gadag,,22.04,,7.773,238.2,9.296,60,0
2023-01-24 06:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,22.79,0.0,,,0.0,150,0
2023-01-24 06:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,21.22,0.9945706697812073,,,0.0,120,0
2023-01-24 07:00:00+05:30,GAD_W1,wind,C2_Gadag,,19.82,,3.657,117.3,0.722,100,0
2023-01-24 07:00:00+05:30,GAD_W2,wind,C2_Gadag,,18.95,,8.481,132.1,17.572,80,0
2023-01-24 07:00:00+05:30,MIX_S1,solar,C1_Pavagada,12.11,21.42,0.792,,,0.817,90,0
2023-01-24 07:00:00+05:30,MIX_W1,wind,C2_Gadag,,19.09,,10.483,51.0,34.357,60,0
2023-01-24 07:00:00+05:30,PVG_S1,solar,C1_Pavagada,6.73,21.16,0.75,,,0.757,150,0
2023-01-24 07:00:00+05:30,PVG_S2,solar,C1_Pavagada,106.76,18.23,0.024,,,9.608,120,0
2023-01-24 08:00:00+05:30,GAD_W1,wind,C2_Gadag,,23.81,,4.7,283.5,0.507,100,0
2023-01-24 08:00:00+05:30,GAD_W2,wind,C2_Gadag,,22.46,,3.354,52.4,0.052,80,0
2023-01-24 08:00:00+05:30,MIX_S1,solar,C1_Pavagada,39.62,20.53,0.934,,,2.675,90,0
2023-01-24 08:00:00+05:30,MIX_W1,wind,C2_Gadag,,20.4,,6.472,291.2,4.493,60,0
2023-01-24 08:00:00+05:30,PVG_S1,solar,C1_Pavagada,19.99,22.58,0.952,,,2.249,150,0
2023-01-24 08:00:00+05:30,PVG_S2,solar,C1_Pavagada,128.95,22.98,0.099,,,11.605,120,0
2023-01-24 09:00:00+05:30,GAD_W1,wind,C2_Gadag,,23.53,,6.232,24.0,2.258,100,0
2023-01-24 09:00:00+05:30,GAD_W2,wind,C2_Gadag,,25.77,,1.266,105.6,0.0,80,0
2023-01-24 09:00:00+05:30,MIX_S1,solar,C1_Pavagada,194.85,20.69,0.574,,,13.152,90,0
2023-01-24 09:00:00+05:30,MIX_W1,wind,C2_Gadag,,22.18,,9.897,359.2,27.749,60,0
2023-01-24 09:00:00+05:30,PVG_S1,solar,C1_Pavagada,171.84,26.15,0.223,,,19.265,150,0
2023-01-24 09:00:00+05:30,PVG_S2,solar,C1_Pavagada,296.6,19.74,0.011,,,26.694,120,0
2023-01-24 10:00:00+05:30,GAD_W1,wind,C2_Gadag,,24.66,,5.985,193.9,3.522,100,0
2023-01-24 10:00:00+05:30,GAD_W2,wind,C2_Gadag,,20.46,,6.037,52.9,3.226,80,0
2023-01-24 10:00:00+05:30,MIX_S1,solar,C1_Pavagada,87.17,21.97,0.105,,,5.884,90,0
2023-01-24 10:00:00+05:30,MIX_W1,wind,C2_Gadag,,22.49,,5.075,181.5,0.895,60,0
